"Step","Subsection","Problem ID","Problem","Completed","Revision","Difficulty","Problem URL","TUF Plus Solve URL","TUF Plus Editorial URL","Article URL","YouTube URL","Practice URL","Other Resources"
"Learn the basics","Learn Basic Hashing","344","Highest Occurring Element in an Array","Yes","No","Easy","https://takeuforward.org/arrays/find-the-highest-lowest-frequency-element/","https://takeuforward.org/plus/dsa/problems/highest-occurring-element-in-an-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/highest-occurring-element-in-an-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/arrays/find-the-highest-lowest-frequency-element/","","https://leetcode.com/problems/frequency-of-the-most-frequent-element/",""
"Learn Important Sorting Techniques","Sorting-I","947","Selection Sort","No","No","Easy","https://takeuforward.org/sorting/selection-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/selection-sort?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/selection-sort?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/sorting/selection-sort-algorithm/","https://youtu.be/HGk_ypEuS24?t=167","",""
"Learn Important Sorting Techniques","Sorting-I","943","Bubble Sort","No","No","Easy","https://takeuforward.org/data-structure/bubble-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/bubble-sort?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/bubble-sort?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/bubble-sort-algorithm/","https://youtu.be/HGk_ypEuS24?t=1061","",""
"Learn Important Sorting Techniques","Sorting-I","944","Insertion Sorting","No","No","Easy","https://takeuforward.org/data-structure/insertion-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/insertion-sorting?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/insertion-sorting?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/insertion-sort-algorithm/","https://youtu.be/HGk_ypEuS24?t=1900","",""
"Learn Important Sorting Techniques","Sorting-II","945","Merge Sorting","No","No","Medium","https://takeuforward.org/data-structure/merge-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/merge-sorting?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/merge-sorting?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/merge-sort-algorithm/","https://youtu.be/ogjf7ORKfd8","",""
"Learn Important Sorting Techniques","Sorting-II","881","Recursive Bubble Sort","No","No","Easy","https://takeuforward.org/arrays/recursive-bubble-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/recursive-bubble-sort?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/recursive-bubble-sort?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/arrays/recursive-bubble-sort-algorithm/","","",""
"Learn Important Sorting Techniques","Sorting-II","882","Recursive Insertion Sort","No","No","Easy","https://takeuforward.org/arrays/recursive-insertion-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/recursive-insertion-sort?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/recursive-insertion-sort?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/arrays/recursive-insertion-sort-algorithm/","","",""
"Learn Important Sorting Techniques","Sorting-II","946","Quick Sorting","No","No","Easy","https://takeuforward.org/data-structure/quick-sort-algorithm/","https://takeuforward.org/plus/dsa/problems/quick-sorting?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/quick-sorting?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/quick-sort-algorithm/","https://youtu.be/WIrA4YexLRQ","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","38","Largest Element","Yes","No","Easy","https://takeuforward.org/data-structure/find-the-largest-element-in-an-array/","https://takeuforward.org/plus/dsa/problems/largest-element?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/largest-element?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/find-the-largest-element-in-an-array/","https://youtu.be/37E9ckMDdTk?t=526","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","43","Second Largest Element","Yes","No","Easy","https://takeuforward.org/data-structure/find-second-smallest-and-second-largest-element-in-an-array/","https://takeuforward.org/plus/dsa/problems/second-largest-element?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/second-largest-element?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/find-second-smallest-and-second-largest-element-in-an-array/","https://youtu.be/37E9ckMDdTk?t=810","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","379","Check if the Array is Sorted II","Yes","No","Easy","https://takeuforward.org/data-structure/check-if-an-array-is-sorted/","https://takeuforward.org/plus/dsa/problems/check-if-the-array-is-sorted-ii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-if-the-array-is-sorted-ii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-an-array-is-sorted/","https://youtu.be/37E9ckMDdTk?t=17224","https://leetcode.com/problems/check-if-array-is-sorted-and-rotated/#:~:text=Input%3A%20nums%20%3D%20%5B2%2C,no%20rotation)%20to%20make%20nums.",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","2764","Remove duplicates from Sorted array","Yes","No","Easy","https://takeuforward.org/data-structure/remove-duplicates-in-place-from-sorted-array/","https://takeuforward.org/plus/dsa/problems/remove-duplicates-from-sorted-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/remove-duplicates-from-sorted-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/remove-duplicates-in-place-from-sorted-array/","https://youtu.be/37E9ckMDdTk?t=1887","https://leetcode.com/problems/remove-duplicates-from-sorted-array/#:~:text=Input%3A%20nums%20%3D%20%5B0%2C,%2C%203%2C%20and%204%20respectively.",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","40","Left Rotate Array by One","Yes","No","Easy","https://takeuforward.org/data-structure/left-rotate-the-array-by-one/","https://takeuforward.org/plus/dsa/problems/left-rotate-array-by-one?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/left-rotate-array-by-one?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/left-rotate-the-array-by-one/","https://youtu.be/wvcQg43_V8U?t=61","https://leetcode.com/problems/rotate-array/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","39","Left Rotate Array by K Places","Yes","No","Easy","https://takeuforward.org/data-structure/rotate-array-by-k-elements/","https://takeuforward.org/plus/dsa/problems/left-rotate-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/left-rotate-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/rotate-array-by-k-elements/","https://youtu.be/wvcQg43_V8U?t=485","https://leetcode.com/problems/rotate-array/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","46","Move Zeros to End","Yes","No","Easy","https://takeuforward.org/data-structure/move-all-zeros-to-the-end-of-the-array/","https://takeuforward.org/plus/dsa/problems/move-zeros-to-end?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/move-zeros-to-end?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/move-all-zeros-to-the-end-of-the-array/","https://youtu.be/wvcQg43_V8U?t=1633","https://leetcode.com/problems/move-zeroes/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","41","Linear Search","Yes","No","Easy","https://takeuforward.org/data-structure/linear-search-in-c/","https://takeuforward.org/plus/dsa/problems/linear-search?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/linear-search?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/linear-search-in-c/","https://youtu.be/wvcQg43_V8U?t=2465","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","48","Union of two sorted arrays","Yes","No","Easy","https://takeuforward.org/data-structure/union-of-two-sorted-arrays/","https://takeuforward.org/plus/dsa/problems/union-of-two-sorted-arrays?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/union-of-two-sorted-arrays?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/union-of-two-sorted-arrays/","https://youtu.be/wvcQg43_V8U?t=2584","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","44","Find missing number","Yes","No","Easy","https://www.geeksforgeeks.org/find-the-missing-number/","https://takeuforward.org/plus/dsa/problems/find-missing-number?source=strivers-a2z-dsa-track","","https://www.geeksforgeeks.org/find-the-missing-number/","","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","42","Maximum Consecutive Ones","Yes","No","Easy","https://takeuforward.org/data-structure/count-maximum-consecutive-ones-in-the-array/","https://takeuforward.org/plus/dsa/problems/maximum-consecutive-ones?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-consecutive-ones?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/count-maximum-consecutive-ones-in-the-array/","https://youtu.be/bYWLJb3vCWY?t=1124","https://leetcode.com/problems/max-consecutive-ones/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","2793","Find the number that appears once, and other numbers twice.","Yes","No","Medium","https://takeuforward.org/arrays/find-the-number-that-appears-once-and-the-other-numbers-twice/","https://takeuforward.org/plus/dsa/problems/single-number---i?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/single-number---i?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/arrays/find-the-number-that-appears-once-and-the-other-numbers-twice/","https://youtu.be/bYWLJb3vCWY?t=1369","https://leetcode.com/problems/single-number/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","2836","Longest subarray with given sum K(positives)","Yes","No","Medium","https://takeuforward.org/data-structure/longest-subarray-with-given-sum-k/","https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-subarray-with-given-sum-k/","https://www.youtube.com/watch?v=frf7qxiN2qU&feature=youtu.be","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Easy","564","Longest subarray with sum K","Yes","No","Medium","https://takeuforward.org/data-structure/length-of-the-longest-subarray-with-zero-sum/","https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-subarray-with-sum-k?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/length-of-the-longest-subarray-with-zero-sum/","https://youtu.be/frf7qxiN2qU","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","37","Two Sum","Yes","No","Easy","https://takeuforward.org/data-structure/two-sum-check-if-a-pair-with-given-sum-exists-in-array/","https://takeuforward.org/plus/dsa/problems/two-sum?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/two-sum?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/two-sum-check-if-a-pair-with-given-sum-exists-in-array/","https://youtu.be/UXDSeD9mN-k","https://leetcode.com/problems/two-sum/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","2762","Sort an array of 0's 1's and 2's","Yes","No","Medium","https://takeuforward.org/data-structure/sort-an-array-of-0s-1s-and-2s/","https://takeuforward.org/plus/dsa/problems/sort-an-array-of-0's-1's-and-2's?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/sort-an-array-of-0's-1's-and-2's?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/sort-an-array-of-0s-1s-and-2s/","https://youtu.be/tp8JIuCXBaU","https://leetcode.com/problems/sort-colors/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","22","Majority Element-I","Yes","No","Easy","https://takeuforward.org/data-structure/find-the-majority-element-that-occurs-more-than-n-2-times/","https://takeuforward.org/plus/dsa/problems/majority-element-i?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/majority-element-i?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/find-the-majority-element-that-occurs-more-than-n-2-times/","https://youtu.be/nP_ns3uSh80","https://leetcode.com/problems/majority-element/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","29","Kadane's Algorithm","No","No","Medium","https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/","https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/","https://youtu.be/AHZpyENo7k4?si=QJpof4R1hHokm1hw","https://leetcode.com/problems/maximum-subarray/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","2761","Print subarray with maximum subarray sum (extended version of above problem)","Yes","No","Medium","https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/","https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/kadane's-algorithm?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/kadanes-algorithm-maximum-subarray-sum-in-an-array/","https://youtu.be/AHZpyENo7k4","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","2798","Stock Buy and Sell","Yes","No","Medium","https://takeuforward.org/data-structure/stock-buy-and-sell/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/stock-buy-and-sell/","https://youtu.be/excAOvwF_Wk","https://leetcode.com/problems/best-time-to-buy-and-sell-stock/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","34","Rearrange array elements by sign","Yes","No","Medium","https://takeuforward.org/arrays/rearrange-array-elements-by-sign/","https://takeuforward.org/plus/dsa/problems/rearrange-array-elements-by-sign?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/rearrange-array-elements-by-sign?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/arrays/rearrange-array-elements-by-sign/","https://youtu.be/h4aBagy4Uok","https://leetcode.com/problems/rearrange-array-elements-by-sign/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","31","Next Permutation","Yes","No","Medium","https://takeuforward.org/data-structure/next_permutation-find-next-lexicographically-greater-permutation/","https://takeuforward.org/plus/dsa/problems/next-permutation?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/next-permutation?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/next_permutation-find-next-lexicographically-greater-permutation/","https://youtu.be/JDOXKqF60RQ","https://leetcode.com/problems/next-permutation/",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","30","Leaders in an Array","Yes","No","Medium","https://takeuforward.org/data-structure/leaders-in-an-array/","https://takeuforward.org/plus/dsa/problems/leaders-in-an-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/leaders-in-an-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/leaders-in-an-array/","https://youtu.be/cHrH9CQ8pmY","",""
"Solve Problems on Arrays [Easy -> Medium -> Hard]","Medium","2835","Longest Consecutive Sequence in an Array","No","No","Medium","https://takeuforward.org/data-structure/longest-consecutive-sequence-in-an-array/","https://takeuforward.org/plus/dsa/problems/longest-consecutive-sequence-in-an-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-consecutive-sequence-in-an-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-consecutive-sequence-in-an-array/","https://youtu.be/oO5uLE7EUlM","https://leetcode.com/problems/longest-consecutive-sequence/solution/",""
